names,date,budget,revenue
Head in the Clouds,06/08/2005 ,122800000.0,679624891.4
Another Gay Movie,04/28/2006 ,500000.0,745327.0
Darkman,01/10/1991 ,16000000.0,48878502.0
Nezha,01/16/2021 ,75600000.0,439951557.8
Yi Yi,07/28/2017 ,124000000.0,517060315.4
The Accused,03/09/1989 ,71200000.0,530413654.6
I'm Not There,12/07/2007 ,20000000.0,4001121.0
Return to Jurassic Park,02/05/2011 ,93200000.0,428617262.2
One Crazy Summer: A Look Back at Gravity Falls,07/24/2018 ,81000000.0,345336673.4
Sphere,04/02/1998 ,73000000.0,50168294.0
Green Snake,07/23/2021 ,7911023.8,87212911.0
Nefarious,04/14/2023 ,244940000.0,175269998.8
Bunks,10/27/2013 ,142600000.0,251539512.8
Cadillac Records,04/30/2009 ,12000000.0,8942516.0
Vertigo,08/10/2016 ,200.0,1240261.6
Stripes,12/10/1981 ,10000000.0,85300000.0
Pope Joan,10/22/2009 ,56000004.0,28748076.0
Running Scared,04/13/2006 ,17000000.0,9729088.0
Detective Conan: The Private Eyes' Requiem,04/15/2006 ,133000000.0,276232142.6
Scooby-Doo and the Alien Invaders,10/03/2000 ,122400000.0,540223099.2
Mortadelo and Filemon: Mission Implausible,11/28/2014 ,10000000.0,295961253.6
Total Eclipse,02/12/1997 ,37595000.0,339889.0
House of Pleasures,09/21/2011 ,95600000.0,305560367.8
Extraordinary Mission,03/31/2017 ,250000.0,197804602.6
It's a SpongeBob Christmas!,12/06/2012 ,124000000.0,444922432.8
Tom and Jerry: The Magic Ring,03/12/2002 ,135800000.0,514285091.2
Set It Up,06/15/2018 ,143600000.0,309828687.0
Palo Alto,05/09/2014 ,1000000.0,1156309.0
Stephanie,04/27/2017 ,195200000.0,1016114292.6
100 Feet,07/22/2008 ,10000000.0,1415804.0
I Give It a Year,02/21/2013 ,8659000.0,29128433.0
Greedy,04/21/1994 ,12040000.0,13145977.0
Sitsit,10/31/2020 ,159000000.0,779821952.6
Blame It on Rio,02/17/1984 ,9000000.0,18644570.0
Tales from the Crypt,03/09/1972 ,101400000.0,531683245.8
Goodbye Summer,07/25/2019 ,99400000.0,588699039.2
"Hail, Caesar!",02/25/2016 ,22000000.0,64220196.0
Marquis de Sade: Justine,04/03/1969 ,116800000.0,556369018.6
About Last Night...,08/14/1986 ,8500000.0,38702310.0
The Silence of the Lambs,05/09/1991 ,20000000.0,275726716.0
The Jungle Book,12/23/1994 ,175000000.0,953535821.0
The Jungle Book,12/23/1994 ,27000000.0,44342956.0
Horsemen,02/06/2009 ,20000000.0,1017401.0
The Ron Clark Story,08/13/2006 ,141000000.0,559027461.6
Serial Rapist,07/01/1978 ,64000000.0,435606117.8
Bangkok Dangerous,07/12/2010 ,45000000.0,46598133.0
Once Upon a Time in China III,02/11/1993 ,37990000.0,27540561.0
Mystery Men,01/13/2000 ,68000000.0,33462011.0
Boss of Bosses,06/03/2001 ,156600000.0,568184516.6
An Autumn Romance,05/07/2021 ,96200000.0,585750349.2
Talk to Her,03/15/2002 ,5389600.0,64803131.0
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,10/25/2011 ,500000.0,257720413.2
Hysteria,06/06/2011 ,14568000.0,9504139.0
Fair Game,09/22/2010 ,50000000.0,26097497.0
StreetDance 3D,09/27/2010 ,5773100.0,18144030.0
Edge of Darkness,01/29/2010 ,60000000.0,82812456.0
Queen Margot,05/13/1994 ,4314523.8,1318578.0
The Janes,05/03/2022 ,80300000.0,321306715.6
9to5: Days in Porn,08/24/2008 ,68500000.0,280052393.0
The Mimic,08/17/2017 ,79000000.0,332257703.2
Ring 2,01/23/1999 ,6000000.0,31365000.0
Sierra Burgess Is a Loser,09/07/2018 ,100760000.0,558095583.4
Shivers,10/10/1975 ,179000.0,1000000.0
Jakob the Liar,09/16/1999 ,15000000.0,4956401.0
Go! The Unforgettable Party,11/15/2019 ,71800000.0,761546913.2
Ratchet & Clank,09/14/2016 ,20000000.0,8821329.0
Persuasion,06/08/2008 ,145000000.0,658691465.4
Sissi,12/22/1955 ,90000000.0,480423590.2
Glorious,08/18/2022 ,123000000.0,577803138.8
200 Pounds Beauty,12/14/2006 ,4000000.0,257720413.2
American Ultra,09/09/2015 ,28000000.0,30295028.0
Outland,08/27/1981 ,16000000.0,17374595.0
The Star Wars Holiday Special,11/17/1978 ,54600000.0,329856760.8
Twilight,06/21/2019 ,37000000.0,402278564.0
Twilight,06/21/2019 ,20000000.0,15055091.0
Keanu,04/21/2016 ,15000000.0,20688141.0
Ultraviolet,03/03/2006 ,30000000.0,30962112.0
Kiss Kiss Bang Bang,09/05/2005 ,15000000.0,15785148.0
The Half of It,05/01/2020 ,114140000.0,462887599.4
Open Your Eyes,12/19/1997 ,2900000.0,370720.0
As Tears Go By,06/09/1988 ,109200000.0,929478660.8
My Sole Desire,04/05/2023 ,62200000.0,606036971.0
Flypaper,08/19/2011 ,5000000.0,3142154.0
Class of 1984,10/28/1982 ,3250000.0,6965361.0
The Marine 6: Close Quarters,11/13/2018 ,54600000.0,225671705.0
大学生出差服务,08/08/2019 ,167540000.0,175269998.8
K: Seven Stories Movie 1 - R:B - Blaze,07/07/2018 ,120040000.0,549268906.0
The Immortal,12/05/2019 ,72000000.0,318039059.2
Cocoon: The Return,11/23/1988 ,17500000.0,25024919.0
Cabaret,02/13/1972 ,6000000.0,140243886.4
Dogtanian and the Three Muskehounds,10/14/2021 ,97400000.0,706693307.8
The Trust,05/13/2016 ,9000000.0,34144483.6
Thunderbirds,09/18/2004 ,55000000.0,28231444.0
Death Ship,06/05/1980 ,112200000.0,973467314.0
Luigi's Mansion: A Nintendo Fan Film,04/06/2023 ,100.0,1240261.6
The Lawnmower Man,05/07/1992 ,10000000.0,32100816.0
Hatchet II,10/01/2010 ,2500000.0,156190.0
Grounded: Making The Last of Us,06/14/2013 ,79500000.0,708023892.4
Wicked Minds,03/01/2003 ,174000000.0,333960611.0
Heavenly Creatures,03/02/1995 ,5000000.0,5438120.0
You Again,12/02/2010 ,20000000.0,32838945.0
Timecop,11/24/1994 ,28000000.0,102053581.0
The Unbalanced,04/06/2023 ,174600000.0,175269998.8
Murder Party,07/28/2022 ,118400000.0,417538398.2
Young Adult Matters,04/15/2021 ,88000000.0,503089616.8
Reasonable Doubt,01/17/2014 ,8000000.0,49732359.4
Senseless,02/20/1998 ,20846151.6,13035599.0
Undercover Brother,02/13/2003 ,25000000.0,40796145.0
The Love Bug,02/22/1969 ,39800000.0,51264022.0
Eraser: Reborn,06/07/2022 ,101000000.0,321357348.6
3000 Miles to Graceland,05/24/2001 ,62000000.0,18708848.0
Taylor Swift: Reputation Stadium Tour,12/31/2018 ,123000000.0,597125772.0
My Dinner with Andre,10/11/1981 ,475000.0,15063.0
The Beast of War,09/14/1988 ,49140000.0,275935082.8
Joyeux Noel,12/15/2005 ,22000000.0,17709155.0
Kundun,06/18/1998 ,28000000.0,5686694.0
PAW Patrol: The Mighty Movie,09/29/2023 ,203940000.0,178359863.0
The Painted Veil,12/20/2006 ,19400000.0,15118795.0
Between Two Ferns: The Movie,09/20/2019 ,114200000.0,241031716.6
Madame,08/17/2017 ,156000000.0,380494409.6
Ice Princess,06/23/2005 ,25000000.0,25732334.0
Half Past Dead,11/15/2002 ,25000000.0,19233280.0
Я хочу! Я буду!,04/06/2023 ,264940000.0,178359863.0
SECTION 306 IPC,04/06/2023 ,167540000.0,175269998.8
Delicatessen,04/17/1991 ,4000000.0,1794187.0
Live,04/06/2023 ,174600000.0,175269998.8
Poison Ivy: The New Seduction,05/20/1997 ,119000000.0,937727043.8
Homunculus,04/22/2021 ,134200000.0,264583010.6
Tony Hawk: Until the Wheels Fall Off,03/12/2022 ,79500000.0,708023892.4
Ruthless People,09/25/1986 ,11000000.0,71600000.0
Gintama 2: Rules Are Made To Be Broken,09/13/2018 ,89800000.0,412837601.8
St. Trinian's,03/27/2008 ,22620000.0,29066681.0
Sweet November,04/12/2003 ,40000000.0,65754228.0
The Experiment,03/07/2001 ,830001.4,13782896.0
Road to Emmaus,03/31/2010 ,250000.0,244880940.0
Body Cam,05/19/2020 ,146000000.0,285047855.0
Female Convict 101: Suck,08/06/1977 ,163600000.0,812667214.2
Safe Haven,02/28/2013 ,28000000.0,94050951.0
Ana and Bruno,09/01/2017 ,90000000.0,750577016.4
Reno 911!: Miami,02/23/2007 ,10000000.0,21851362.0
Deck the Halls,11/23/2006 ,51000000.0,46815807.0
The Invisible Guardian,03/03/2017 ,5000000.0,227481688.6
Jackie,01/04/2017 ,9000000.0,36588512.0
The Call of the Wild: Dog of the Yukon,06/22/1997 ,149000000.0,211405561.2
Paradise Hills,02/05/2020 ,6000000.0,33100520.4
2046,02/03/2005 ,12000000.0,19278598.0
Anomalisa,12/30/2015 ,8000000.0,5706168.0
The Rocker,08/20/2008 ,15000000.0,8767338.0
Early Man,03/19/2018 ,50000000.0,45285890.0
Rising Sun,10/28/1993 ,40000000.0,107198790.0
The Flowers of Evil,09/27/2019 ,51571600.0,601885747.6
The Picture of Dorian Gray,03/01/1945 ,139000000.0,620873838.2
Antitrust,04/24/2001 ,30000000.0,17865209.0
Elizabethtown,10/14/2005 ,54000000.0,50719373.0
The Green Inferno,05/01/1988 ,1000000.0,12931420.0
The Getaway,12/13/1972 ,3352254.0,36734619.0
Lost Girls,01/28/2020 ,177000000.0,496777059.0
Keep Watching,10/31/2017 ,119800000.0,442417438.2
Disconnect,08/12/2013 ,10000000.0,3428048.0
Collision Earth,03/24/2011 ,105400000.0,566928126.8
Rec,12/13/2022 ,9541040.0,38139010.0
The Best of Enemies,04/05/2019 ,10000000.0,10268749.0
Sniper: Legacy,09/30/2014 ,106200000.0,461470455.2
Balloon,06/27/2019 ,5501523.8,11859396.0
Phineas and Ferb: Mission Marvel,08/16/2013 ,135000000.0,566629667.4
Time to Hunt,04/10/2020 ,9070000.0,117712286.0
The People Under the Stairs,04/09/1992 ,6000000.0,31347154.0
This Is Spinal Tap,03/27/1985 ,2500000.0,4736202.0
Dance of the Forty One,11/17/2021 ,87800000.0,714110670.8
Scrooge,12/14/1951 ,71200000.0,545002796.8
One Missed Call,11/03/2003 ,20000000.0,44513466.0
Bula,09/02/2022 ,110171600.0,385808420.4
The Final Cut,10/15/2004 ,7778800.0,548039.0
BloodRayne,10/22/2005 ,25000000.0,3711633.0
Super Troopers 2,04/19/2018 ,13500000.0,31966740.0
The Red Violin,04/09/1999 ,18000000.0,9495408.0
Tyson,05/16/2008 ,111440000.0,434220852.6
First Kill,07/21/2017 ,10000000.0,4606335.6
King of Comedy,02/13/1999 ,24440400.0,2984.0
A Conspiracy of Faith,03/03/2016 ,5210000.0,5900000.0
Animal Kingdom,06/03/2010 ,4200000.0,8078683.0
The Golden Lotus: Love and Desire,05/09/1991 ,104000000.0,665830147.0
Devil Hunter,01/01/1981 ,87600000.0,817860943.8
The Court Jester,01/01/2000 ,4000000.0,129201399.8
Origin: Spirits of the Past,03/30/2007 ,84140000.0,760201609.6
With Aunt It's Not a Sin,12/23/1980 ,150600000.0,414413080.2
Suicide Forest Village,02/05/2021 ,143200000.0,412282866.4
The Odd Life of Timothy Green,10/12/2012 ,40000000.0,55249159.0
The Killing,04/30/2013 ,320000.0,58394717.4
Ammonite,01/14/2021 ,25874800.0,1396905.0
My Week with Marilyn,11/23/2011 ,10000000.0,34240572.0
The Beguiled,03/31/1971 ,10000000.0,28039038.0
Delusions of Grandeur,12/08/1971 ,100200000.0,196117327.4
Sideways,11/16/2004 ,17000000.0,109726800.0
Amateur,04/06/2018 ,95600000.0,305560367.8
Seal Team Eight: Behind Enemy Lines,03/18/2014 ,78000000.0,352939035.6
Boys Don't Cry,10/22/1999 ,2000000.0,20741000.0
Mira,03/29/2016 ,241940000.0,175269998.8
My Mother is a Belly Dancer,09/11/2006 ,174600000.0,175269998.8
Soul Men,11/07/2008 ,40000000.0,12345883.0
Machuca,02/24/2004 ,1500000.0,3187700.0
Temptation Summary,11/15/1990 ,12001040.0,38139010.0
United 93,08/17/2006 ,18000000.0,77635035.0
Concussion,11/12/2015 ,35000000.0,50363790.0
Emergency,05/20/2022 ,107000000.0,328477258.4
Table 19,04/10/2017 ,5000000.0,4620399.0
Men in Hope,08/25/2011 ,1130710.0,6638849.0
Weekend at Bernie's,03/15/1990 ,6500000.0,30218387.0
The Glass House,09/14/2001 ,22000000.0,22861785.0
Mank,11/19/2020 ,25000000.0,122252.0
Torrente 2: Mission in Marbella,03/30/2001 ,100000000.0,328724751.4
Switch,05/10/1991 ,10400000.0,15545943.0
Ajin: Demi-Human – Compel,11/27/2015 ,107400000.0,531422529.6
Billy & Mandy's Big Boogey Adventure,03/30/2007 ,122200000.0,419817708.4
Lord of Illusions,08/25/1995 ,87600000.0,246215895.8
Legends of Oz: Dorothy's Return,05/09/2014 ,70000000.0,18662027.0
Last Night,05/06/2011 ,7000000.0,7644937.0
Bosomy Mom 2,05/27/2020 ,47270000.0,329856760.8
Ghajini,12/25/2008 ,9100000.0,76000000.0
Kung Fu Dunk,02/07/2008 ,10000000.0,22896728.0
Welcome Home Roscoe Jenkins,02/08/2008 ,27500000.0,43607627.0
Milk Money,08/31/1994 ,38425000.0,18137661.0
Hell House LLC,10/16/2015 ,28600000.0,506597404.6
Mulholland Falls,04/26/1996 ,8810000.0,11526099.0
Kicking & Screaming,08/11/2005 ,45000000.0,56070433.0
Compulsion,11/19/2016 ,117000000.0,904907413.0
Money Train,11/23/1995 ,68000000.0,77224232.0
Kelly's Heroes,09/10/1970 ,4000000.0,5200000.0
Pay the Ghost,09/25/2015 ,3280017.8,2160298.0
Jessabelle,11/07/2014 ,10000000.0,6998359.0
Sapphire Blue,08/14/2014 ,26198000.0,5188128.0
Son of Rambow,01/22/2007 ,4913400.0,10871449.0
Sleepaway Camp,11/18/1983 ,350000.0,11000000.0
Trees of Peace,04/01/2021 ,67800000.0,653988016.4
Senna,11/02/2010 ,2069753.2,8212430.0
Metro,02/06/1997 ,55000000.0,31987563.0
Bholaa,03/30/2023 ,75000000.0,361163020.0
The Jacket,03/04/2005 ,28500000.0,15452978.0
Pizza Dare 2,05/22/2020 ,47270000.0,329856760.8
Rules Don't Apply,11/23/2016 ,25000000.0,3885342.0
Soapdish,05/31/1991 ,20200000.0,36489888.0
All Is Lost,08/23/2013 ,9000000.0,6108720.0
Agatha and the Truth of Murder,12/23/2018 ,11480240.6,77542.0
Private Parts,03/07/1997 ,28000000.0,41230799.0
True Grit,06/11/1969 ,35000000.0,252276928.0
Paterson,06/14/2016 ,5000000.0,10727536.0
Serial (Bad) Weddings,04/16/2014 ,13000000.0,176404493.0
City Hall,05/09/1996 ,40000000.0,20278055.0
Che: Part One,10/01/2009 ,30000000.0,216794294.4
Untraceable,04/17/2008 ,35000000.0,52649951.0
Wolf Creek 2,02/20/2014 ,8000000.0,9630444.0
The Baytown Outlaws,10/16/2012 ,4000000.0,37470.0
2036: Nexus Dawn,01/17/2018 ,114000000.0,499328883.8
Sharkdog’s Fintastic Halloween,10/15/2021 ,114300000.0,601247524.8
LEGO Jurassic World: The Indominus Escape,10/03/2016 ,170800000.0,440909536.8
Ghost Town,02/12/2009 ,20000000.0,29958228.0
War on Everyone,10/07/2016 ,187200000.0,295523878.0
Romeo Is Bleeding,02/04/1994 ,10000000.0,3275585.0
Airplane II: The Sequel,04/22/1983 ,20846151.6,27150534.0
Bully,06/15/2001 ,2100000.0,1381824.0
A History of Violence,02/23/2006 ,32000000.0,61477797.0
China Salesman,06/16/2017 ,70520000.0,457654821.6
Lake Placid: The Final Chapter,09/29/2012 ,142800000.0,566930143.8
Tommy Boy,06/08/1995 ,57368000.0,32648673.0
How the West Was Won,02/20/1963 ,15000000.0,50000000.0
Tokyo Story,05/31/1965 ,135800000.0,936544994.2
Zatoichi,09/02/2004 ,2500000.0,34196922.0
Bambina,09/17/1974 ,139500000.0,862567677.4
Walk Hard: The Dewey Cox Story,01/24/2008 ,35000000.0,20606053.0
Crush,04/09/2013 ,82000000.0,618157116.2
Scooby-Doo! Meets the Boo Brothers,10/18/1987 ,103200000.0,844069514.2
Midnight in the Garden of Good and Evil,11/21/1997 ,35000000.0,25078937.0
Taps,12/20/1981 ,14000000.0,35856053.0
Kidnapping Stella,06/29/2019 ,117800000.0,411789921.0
The Garden of Sinners: Future Gospel,09/16/2013 ,56300000.0,336786306.2
Eating Out: The Open Weekend,07/12/2012 ,102000000.0,616295796.0
Caddyshack,08/21/1980 ,6000000.0,39849764.0
Zombie Apocalypse,10/29/2011 ,159600000.0,459045829.8
The Art of Getting By,06/17/2011 ,4000000.0,1989035.0
Blown Away,09/09/1994 ,28000000.0,30156002.0
Always Be My Maybe,06/13/2019 ,66240000.0,320425004.6
Turbo Kid,10/30/2015 ,60000.0,0.0
Salmon Fishing in the Yemen,04/05/2012 ,3485000.0,34564651.0
Junglee,03/29/2019 ,140800000.0,483308405.4
Saving Mr. Banks,12/26/2013 ,35000000.0,114962525.0
The Killer,07/06/1989 ,40521514.6,2350174.0
Inside Deep Throat,02/11/2005 ,2000000.0,691880.0
The Pink Panther Strikes Again,01/02/1977 ,6000000.0,33833201.0
Belladonna of Sadness,06/30/1973 ,149600000.0,621285074.8
Tornado Valley,01/01/2009 ,96400000.0,718575823.2
The Legion,05/08/2020 ,127000000.0,398812949.6
Brief Encounter,11/24/1945 ,108000000.0,973912359.0
The Protector,02/28/2019 ,74000000.0,333098256.2
Much Ado About Nothing,10/21/1993 ,8000000.0,22549338.0
Echoes,01/27/2022 ,51400000.0,379851763.2
The Portrait of a Lady,12/24/1996 ,2084951.6,3692836.0
Zapped!,07/23/1982 ,97250080.0,462439605.0
Winnetou 1: Apache Gold,12/11/1963 ,137400000.0,478297686.2
Asterix & Obelix: God Save Britannia,11/29/2012 ,61000000.0,61319383.0
Batman & Mr. Freeze: SubZero,03/17/1998 ,156000000.0,530112259.6
The Princess Switch 3: Romancing the Star,11/18/2021 ,143600000.0,309828687.0
Beauty and the Beast,01/01/1952 ,160000000.0,1268697483.0
Beauty and the Beast,01/01/1952 ,20000000.0,438656843.0
My Girlfriend's Mother,07/06/2017 ,73000000.0,544378189.4
The Bling Ring,08/08/2013 ,15000000.0,19145732.0
Lost and Delirious,01/21/2001 ,108200000.0,405044027.8
A Madea Family Funeral,05/21/2019 ,21690000.0,46115383.0
Me and Earl and the Dying Girl,09/03/2015 ,8000000.0,9266180.0
Avatar Spirits,06/22/2010 ,172000000.0,580068063.6
Inland Empire,11/15/2007 ,15000000.0,4045770.0
London,04/20/2006 ,2000000.0,12667.0
Lord of the Flies,08/13/1963 ,250000.0,230103083.6
The Wicked Wife,06/02/2022 ,105580000.0,576693973.4
The Return of the King,05/11/1980 ,116936595.0,901901930.6
The Emperor of Paris,12/19/2018 ,133000000.0,514236899.6
Suffragette,10/30/2015 ,14000000.0,37888043.0
Battle of the Year,09/25/2013 ,20000000.0,16723377.0
The Incredible Hulk Returns,05/22/1988 ,154800000.0,347940786.4
Agora,10/09/2009 ,70000000.0,38992292.0
S. Darko,04/28/2009 ,4000000.0,4100000.0
Hotel Transylvania: Puppy!,07/28/2017 ,105800000.0,328287026.4
The Hills Have Eyes Part II,08/02/1985 ,700000.0,2264858.8
The Counterfeiters,03/23/2007 ,106000000.0,144565535.2
One Fine Day,04/17/1997 ,41220000.0,97529550.0
Redline,05/27/2010 ,75600000.0,454911144.6
D-Tox,09/20/2002 ,55000000.0,6632383.0
The Great Silence,01/25/1969 ,146000000.0,725103574.4
There's Something About Mario,06/10/2021 ,150600000.0,414413080.2
Two Queens and One Consort,10/01/1981 ,73800000.0,346352260.6
Freaky Friday,08/10/2018 ,26000000.0,160822438.0
Save the Last Dance,04/05/2001 ,13000000.0,122244329.0
My Little Pony: Equestria Girls - Legend of Everfree,10/01/2016 ,151000000.0,412341375.0
Chain Reaction,01/16/1997 ,55000000.0,60209334.0
T2 Trainspotting,02/02/2017 ,18000000.0,42067430.0
Married to the Mob,08/19/1988 ,10000000.0,21486757.0
Breathe,12/26/2017 ,669601.4,477815.0
Stargate: The Ark of Truth,03/11/2008 ,7000000.0,8900000.0
Happiness,03/25/1999 ,3000000.0,5746453.0
Lola Índigo: La Niña,05/17/2022 ,71000000.0,493770790.6
The Limehouse Golem,10/18/2016 ,9288225.8,2225698.0
Keeping Up with the Joneses,10/20/2016 ,40000000.0,28804426.0
Megan Leavey,04/23/2018 ,7048000.0,13406883.0
The Last of Us: One Night Live,07/28/2014 ,127200000.0,564158441.4
The Courageous Heart of Irena Sendler,04/19/2009 ,106000000.0,144565535.2
McLintock!,11/13/1963 ,83800000.0,408428437.4
The Idiots,07/17/1998 ,2500000.0,7235.0
Ice Soldiers,12/06/2013 ,66600000.0,453621128.4
Crime Story,06/24/1993 ,55001500.0,194720.0
A un paso de mí,09/10/2021 ,88600000.0,654908655.2
Out of the Clear Blue Sky,12/24/2019 ,144000000.0,1135762456.4
Amateur Night,08/12/2016 ,88200000.0,557019596.4
Adulterers,01/05/2016 ,750000.0,0.0
Just Cause,02/17/1995 ,145400000.0,647852169.4
Snow White: The Fairest of Them All,10/28/2001 ,135400000.0,387557034.2
Trail of the Pink Panther,12/17/1982 ,3460000.0,9056073.0
Gaslight,02/15/1945 ,2068000.0,75334861.0
Ocean's Eleven,08/10/1960 ,85000000.0,450728529.0
God's Own Country,09/01/2017 ,26225303.8,2559939.0
Behaving Badly,09/16/2015 ,5520017.8,422697.0
The Girl Who Believes in Miracles,04/02/2021 ,90400000.0,747870667.2
The Crying Game,03/04/1993 ,4000000.0,62546695.0
The Yards,05/03/2001 ,20000000.0,2282710.0
Only Lovers Left Alive,04/17/2014 ,7000000.0,7600000.0
Silver Streak,12/03/1976 ,6500000.0,51079064.0
Macross Δ the Movie: Passionate Walküre,02/09/2018 ,139000000.0,738319588.8
Breakin',01/10/1984 ,1200000.0,38682707.0
Money Monster,06/02/2016 ,27000000.0,93466095.0
Captain Underpants: Mega Blissmas,12/04/2020 ,140140000.0,372360380.0
The Last Full Measure,07/31/2020 ,20000000.0,3321111.0
Beneath,10/08/2013 ,89.0,3174356.0
Spinning Gold,03/31/2023 ,27000000.0,2264858.8
Class,07/22/1983 ,7000000.0,21600000.0
Johnson Family Vacation,04/07/2004 ,12000000.0,31286759.0
I Am Bruce Lee,02/09/2012 ,101700000.0,716719914.2
Let's Go to Prison,04/04/2007 ,4000000.0,4630045.0
The Little Mermaid II: Return to the Sea,11/01/2000 ,144000000.0,317848249.0
My Stepmother Is an Alien,12/09/1988 ,16000000.0,13854000.0
Last Man Standing,10/05/1996 ,67000000.0,18149997.0
Sweat,09/01/2021 ,1619835.0,11546.0
Rob Roy,04/13/1995 ,28000000.0,31390587.0
K: Seven Stories Movie 3 - Side:Green - The Overwritten World,09/01/2018 ,134300000.0,484597113.8
Please Don't Save Me,09/10/2020 ,87000000.0,416389640.0
The Invisible Thread,03/04/2022 ,64200000.0,252076159.2
A Lonely Place to Die,09/07/2011 ,4000000.0,442550.0
The Tournament,05/01/2009 ,8000000.0,25193614.4
Napoleon Dynamite,11/11/2004 ,400000.0,46122713.0
Shimmer Lake,06/09/2017 ,100800000.0,474331140.2
Soy Luna: The Last Concert,02/26/2021 ,106800000.0,704045288.8
Grappler Baki: The Ultimate Fighter,08/21/1994 ,71600000.0,533712883.0
The Divide,01/20/2012 ,3000000.0,156362.0
SPL II: A Time for Consequences,07/30/2015 ,113000000.0,365992130.6
Raw Deal,06/06/1986 ,8500000.0,16209459.0
Dark Angel,09/28/1990 ,7000000.0,4372561.0
Shameless,07/20/2012 ,38998000.0,360848744.0
Analyze That,01/16/2003 ,60000000.0,54994757.0
Sharknado 3: Oh Hell No!,08/31/2015 ,141500000.0,947468745.8
A Star Is Born,10/01/1977 ,6000000.0,80000000.0
Northanger Abbey,10/24/2007 ,162200000.0,523884067.4
Mother's Friend 2,09/13/2018 ,181600000.0,175269998.8
Midnight Party,01/23/1976 ,147200000.0,937727043.8
Noise,10/13/2022 ,100000000.0,369861963.8
Genesis: The Creation and the Flood,09/06/1994 ,92800000.0,367006935.2
The Void,10/21/2016 ,7001468.0,151042.0
Windstruck,06/03/2004 ,1260400.0,5331377.0
Criminal Activities,11/20/2015 ,7000000.0,386744.0
